timestamp,close,typical,variation,sma8,sma20,ema8,ema20,ppo,roc,rsi,williamsr,atr,sd
2013-11-25T22:35-07:00[America/Denver],834.98,834.63,1.0012590984854843931744870672598,833.67,828.044,832.90146896503335177972114649990,829.27224276167302352458484854974,0.44695713295009124397317663704816,5.9942114349548085711384177922210,63.117552445626174812454473853362,-0.11764705882352941176470588235294,4.3176028326757124706600762530502,4.156150347892352
2013-11-25T22:40-07:00[America/Denver],835.0,834.99333333333333333333333333333,1.0000239526695250185633188818894,834.295,828.8775,833.36780919502594022648242427844,829.81774345103749742825682818712,0.44673826129664498319210318378275,6.8048094141724226144794064978255,63.143898339131394898173753946841,0,4.1027226910419268471270724403977,3.943083326845754
2013-11-25T22:45-07:00[America/Denver],831.03,832.35666666666666666666666666667,0.99524550898203592814371257485030,833.8725,829.479,832.84829604057573133921542321714,829.93319645570059290146648201103,0.40337367359679939580833641368137,5.2096520990530207120068871220945,54.779136588295174981522046708034,-24.859462835727670206121174266084,4.0965865564898305047707188183778,3.777405504700121
2013-11-25T22:50-07:00[America/Denver],831.03,831.63,1,833.37625,829.8885,832.44423025378112441535190784835,830.03765393611006023530507407994,0.36480460811401971768017495971756,5.7290076335877862595419847328244,54.779136588295174981522046708034,-25.877763328998699609882964889467,3.9987572286653389795321828774589,3.4896681322826946
2013-11-25T22:55-07:00[America/Denver],831.04,831.18,1.0000120332599304477576020119611,832.88125,830.329,832.13217908627420790981215618830,830.13311546600434020478083698369,0.33052750648710188458775391655429,6.2412109125310015085270128608320,54.796629892948694546969257924558,-31.088488645262333594361785434612,3.9238193672320720305555737335860,3.074028799673889
2013-11-25T23:00-07:00[America/Denver],828.41,829.77333333333333333333333333333,0.99683529072006160954948016942626,832.5525,830.4495,831.30502817821327290145787895255,829.96900923114678400875073961480,0.27466674635787886173483565076147,5.7873296811349908695041438404270,49.385669140553417129849556414463,-60.941828254847645429362880886427,3.9321283988704684290277950469067,2.780255916131404
2013-11-25T23:05-07:00[America/Denver],828.0,828.62333333333333333333333333333,0.99950507598894267331393875013580,831.6775,830.4495,830.57057747194365677457897647894,829.78148454246613792861883914172,0.22383106751670602423124108198715,5.9067304494640710137883400271162,48.580302674449296898433418127438,-64.727608494921514312096029547553,3.8430219789269450075764052945614,2.515172428868203
2013-11-25T23:10-07:00[America/Denver],827.54,827.69333333333333333333333333333,0.99944444444444444444444444444444,830.87875,830.6175,829.89711581151173311424092552681,829.56800982413602957261001504342,0.17702758710344953909838438598274,5.4191082802547770700636942675159,47.641579774862916861431288283849,-74.625374625374625374625374625375,3.6738708799805977571975850298333,2.752758634904415
2013-11-25T23:15-07:00[America/Denver],828.39,827.64666666666666666666666666667,1.0010271406820214128622181405128,830.055,830.687,829.56220118673134801123440455445,829.45581841231355057523104552039,0.14650701714273235717996844430838,6.1262923248395403359083746492947,49.580334776277563050783615190623,-70.953912111468381564844587352626,3.6016773359815678693377057783416,2.8492545570047345
2013-11-25T23:20-07:00[America/Denver],831.04,830.85333333333333333333333333333,1.0031989763275751759436980166347,829.56,830.933,829.89060092301327064256456324749,829.60669284923606955524185690384,0.14639967432483421640511247136293,7.7858912335767370073021102190633,55.155493971375392345704085579746,-42.550911039657020364415862808146,3.5540934691824894758708204894245,2.7121485006901667
2013-11-25T23:25-07:00[America/Denver],832.4,831.94666666666666666666666666667,1.0016365036580670003850596842511,829.73125,831.269,830.44824516234365488845245859279,829.87272210168977719403490788300,0.15771027844201887247110678426767,6.1734693877551020408163265306122,57.738245099730309598493764493562,-27.974276527331189710610932475884,3.4443887957233650020772794649533,2.5525526439233337
2013-11-25T23:30-07:00[America/Denver],828.0,829.02333333333333333333333333333,0.99471407976934166266218164344065,829.3525,831.369,829.90419068182284274542402695758,829.69436761581456033357266700306,0.12249047804227988568061062581907,4.1509433962264150943396226415094,48.088552631306685417994126564354,-75.133976420150053590568060021436,3.6046693559371967519734154917056,2.6946141482897445
2013-11-25T23:35-07:00[America/Denver],826.3,827.51333333333333333333333333333,0.99794685990338164251207729468599,828.76,831.377,829.10325941919554443764514722974,829.37109450954650699594872227365,0.077149652268741471502188024035549,2.3915737298636926889714993804213,44.961927985194264371529676779229,-93.454935622317596566523605150215,3.6114358881403369143747447171203,2.7328886003715587
2013-11-25T23:40-07:00[America/Denver],833.0,830.78,1.0081084351930291661624107467022,829.33375,831.527,829.96920177048542336490754604970,829.71670455625636344314818046773,0.10516794432276053261695413491694,2.4600246002460024600246002460025,56.865329662533103266819741086159,-22.711864406779661016949152542373,3.7658640937333200686560074812643,2.659172803711711
2013-11-25T23:45-07:00[America/Denver],829.94,830.07,0.99632653061224489795918367346939,829.57625,831.3035,829.96271248815532928446590849389,829.73797078899385263723120016431,0.096496986487164053514147175853391,3.0430949927367989769439926498889,51.397884587762681609621716910816,-57.288135593220338983050847457627,3.8630708890466540652232071072011,2.342477321128211
2013-11-25T23:50-07:00[America/Denver],832.08,830.76666666666666666666666666667,1.0025784996505771501554329228619,830.14375,831.1575,830.43322082412081161864487300981,829.96102119004205712901180177385,0.10916881678786590933825521768568,3.6020668617319305235634688414368,54.679647319364224183912249673455,-33.107344632768361581920903954802,3.9509173445943213619620467518410,2.000095916067374
2013-11-25T23:55-07:00[America/Denver],833.98,833.78,1.0022834342851648879915392750697,830.8425,831.1065,831.22139397431618673568425287698,830.34378107670471832228561123859,0.13609047222992184763883065072952,2.3439033968191635578244649518948,57.428167095924624402272747322228,-11.638418079096045197740112994350,3.8743714773646052938639444142490,2.250743301259223
2013-11-26T00:00-07:00[America/Denver],835.0,835.09,1.0012230509124919062807261565026,831.3375,831.3045,832.06108420224592293267428500023,830.78723049797093558723187602729,0.16539559924420782662943263646973,3.0762393837645664625715978668773,58.870258600643493327932202411853,-8.0124869927159209157127991675338,3.7701529034963750291707471935366,2.578523149528245
2013-11-26T00:05-07:00[America/Denver],837.0,836.34,1.0023952095808383233532934131737,831.9125,831.4045,833.15862104619127328232631505009,831.37892283149751310005880138922,0.20561342516037221229058925656036,2.5861012378968010785635494545900,61.615855893589283671131367446489,0E+1,3.6816452583215562777122098338598,3.094981784259474
2013-11-26T00:10-07:00[America/Denver],837.0,836.79,1,833.0375,831.558,834.01226081370432357866760162099,831.91426351421203561645400513094,0.23472636787603453997228799702106,2.6024492197555683587285631979602,61.615855893589283671131367446490,-3.0411449016100178890876565295170,3.5630629954054784638265993421668,3.3986273489664702
2013-11-26T00:15-07:00[America/Denver],837.2,836.81,1.0002389486260454002389486260454,834.40,831.669,834.72064729954780715701393045420,832.41766698904898456257385213828,0.25673244744550659816098595657773,2.5980392156862745098039215686275,61.910740940163384916020326808792,-1.2522361359570661896243291592129,3.4434098456352045406352693750585,3.56221876799003
2013-11-26T00:20-07:00[America/Denver],829.25,831.29333333333333333333333333333,0.99050406115623506927854753941710,833.93125,831.3815,833.50494789964829457702521923211,832.11598441866336701082888470313,0.19492481008807647820581769835886,1.1403829735333577265520185388462,46.589053647049756071997634378650,-72.361359570661896243291592128801,3.7007393533534443136035059063056,3.4320042338587653
2013-11-26T00:25-07:00[America/Denver],826.31,827.08,0.99645462767561049140789870364787,833.4775,831.1455,831.90607058861534038646290161716,831.56303352164780829489362669201,0.11608083583912627207141895436697,-0.16311045598434139622550322596235,42.409160730729479723371308313036,-94.596912521440823327615780445969,3.6942023856857720979233306109903,3.632224258112994
2013-11-26T00:30-07:00[America/Denver],826.64,829.56666666666666666666666666667,1.0003993658554295603344991589113,832.7975,830.926,830.73583268003415375093938100480,831.09417318625277897332831456325,0.056105928479929561278104776089768,0.32038834951456310679611650485437,43.027036789853192216031507211235,-91.766723842195540308747855917667,4.0064922664014834930271640804408,3.8862594155431722
2013-11-26T00:35-07:00[America/Denver],830.59,832.13333333333333333333333333333,1.0047783799477402496854737249589,832.37375,830.9035,830.70342541780434180952691144894,831.04615669232394288471178182689,0.046374151231613782665637108298042,1.2914634146341463414634146341463,49.948989802701938573143644248803,-57.890222984562607204116638078902,4.2686676530814093183758058764188,3.891637882455569
2013-11-26T00:40-07:00[America/Denver],833.98,832.45666666666666666666666666667,1.0040814360876003804524494636343,832.24625,831.182,831.43155310273671022348594041149,831.32557034067404353860811868600,0.070754196379581853196093368296956,1.7781086391427978667577891409673,55.001897086874021406607285992109,-28.816466552315608919382504288165,4.3647342704273388524570155825979,3.801051479122425
2013-11-26T00:45-07:00[America/Denver],833.98,833.32,1,831.86875,831.481,831.99787463546188567274580038086,831.57837316537175365630005775946,0.089035558198534228731431003157097,1.9734911474126968600215201017314,55.001897086874021406607285992111,-28.816466552315608919382504288165,4.2454975569059719098341648034680,3.476379846440071
2013-11-26T00:50-07:00[America/Denver],834.46,834.30,1.0005755533705844264850476030600,831.55125,831.827,832.54501360535924435742172552871,831.85281381628872947522973978776,0.10693438962650989260845603029857,1.8876678876678876678876678876679,55.735722533351758399598492247082,-24.699828473413379073756432246998,4.0572226790606733143424565632946,3.5095200701020333
2013-11-26T00:55-07:00[America/Denver],834.44,834.29,0.99997603240418953574766915130743,831.20625,832.1295,832.96612169305719001366164441920,832.09921250045170759950206689222,0.11953536659567021833753803755736,2.6371463714637146371463714637146,55.694966871105001322357353394488,-24.871355060034305317324185248714,3.8783615451076396486253337351299,3.4501399705412723
2013-11-26T01:00-07:00[America/Denver],834.44,834.28666666666666666666666666667,1,831.855,832.2995,833.29365020571114775565064994954,832.32214464326583066631454266805,0.12803631218040849644226364815366,2.6371463714637146371463714637146,55.694966871105001322357353394488,-24.871355060034305317324185248714,3.7074434678522576661940670483734,3.459027895173995
2013-11-26T01:05-07:00[America/Denver],834.0,834.10666666666666666666666666667,0.99947270025406260486074493073199,832.81625,832.3795,833.45061682666422601647606564322,832.48194039152622773213051904991,0.12901657753060337810085056350500,1.7097977999463401546379179980000,54.674886809093221650725802372148,-28.644939965694682675814751286449,3.5500712944596447828843636959547,3.459369486611391
2013-11-26T01:10-07:00[America/Denver],833.22,833.62666666666666666666666666667,0.99906474820143884892086330935252,833.63875,832.6405,833.39936864296106468460620275949,832.55223178280944413261951088132,0.12084186099870054269868208740582,2.5362720124044744711485214309447,52.827717247688539454457984289721,-35.334476843910806174957118353345,3.4335677297366625437401455111570,3.422047438810483
2013-11-26T01:15-07:00[America/Denver],834.43,833.95333333333333333333333333333,1.0014521974988598449389116919901,834.11875,833.047,833.62839783341416139845746087874,832.73106685111330658097857665822,0.12464526652967359058921840776035,2.4406113805168497943649868025290,55.347922935834098912122306733287,-24.957118353344768439108061749571,3.3333893432498294165531382355992,3.270059913324937
2013-11-26T01:20-07:00[America/Denver],836.0,835.48,1.0018815239145284805196361588150,834.37125,833.197,834.15542053709990325720908809267,833.04239381767394402299401529502,0.14122579726475541483512978939719,2.2154839340734582090282192986746,58.449777382409057006859976674836,-11.492281303602058319039451114923,3.2452198760873379457254813238192,3.18859991026706
2013-11-26T01:25-07:00[America/Denver],836.24,836.16,1.0002870813397129186602870813397,834.65375,833.512,834.61866041774436915372752489652,833.34692773980023504253777331476,0.15488793709826849403661835864744,2.9826851555380409349523410753430,58.919575149510610492163234348714,-9.4339622641509433962264150943396,3.0959588822829710484392072576282,3.101986526109239
2013-11-26T01:30-07:00[America/Denver],835.0,835.16333333333333333333333333333,0.99851717210370228642494977518416,834.72125,833.658,834.70340254713450933331386198050,833.50436319315259359653311470221,0.15195619116195112432343351687607,2.6731918451663674593610899343383,55.432228957917653395464002595469,-20.068610634648370497427101200686,3.0416609381688224960172468947468,2.9951212881304565
2013-11-26T01:35-07:00[America/Denver],830.58,831.86,0.99470658682634730538922155688623,834.23875,833.488,833.78709086999350735087528258782,833.22585241285234661101290105609,0.10564443478700038664115885112554,1.6771129174419743413965331505239,45.169439397747989362365459778166,-57.975986277873070325900514579760,3.1395778912603813712163845500095,2.4543426735449296
2013-11-26T01:40-07:00[America/Denver],833.88,831.99666666666666666666666666667,1.0039731272123094704905006140288,834.16875,833.432,833.80773734332828349306057245705,833.28815218305688502371619191670,0.099731393369602976165192631636384,2.7173511369515409819910817668941,52.273960831400245741749840974630,-29.674099485420240137221269296741,3.2680989966973623026555653225090,1.5745326485101825
2013-11-26T01:45-07:00[America/Denver],833.0,832.16666666666666666666666666667,0.99894469228186309780783805823380,834.04375,833.232,833.62824015592199829033016398500,833.26070911800384835712350083509,0.085540644883664299981144250409006,2.2349317001926876863977221124462,50.398603373816327713443185214038,-37.221269296740994854202401372213,3.3296940468624941875227870563836,1.3073100985908244
2013-11-26T01:50-07:00[America/Denver],833.96,833.64,1.0011524609843937575030012004802,834.13625,833.08,833.70196456571710977399546434216,833.32730824962252946030795552035,0.082635328793514064163982675519896,2.4659352000884640430525009522171,52.404629601702548822158855873888,-28.12500,3.2112093445193694781466477035644,1.3074708799972625
2013-11-26T01:55-07:00[America/Denver],828.6,830.23333333333333333333333333333,0.99357283322941148256511103650055,833.4075,832.65,832.56819466222441882648457372650,832.87708841632514574045207415821,0.028102758580131578311311551833970,1.7261276303189530287033172097135,42.153825476266547530430995343362,-72.374645222327341532639545884579,3.3186488772934010042393153183862,1.932386306289375
2013-11-26T02:00-07:00[America/Denver],831.99,831.29666666666666666666666666667,1.0040912382331643736422881969587,832.90625,832.787,832.43970695950788132233677205893,832.79260380524656043901878284673,0.017511548540901992999989179533358,2.3912080338682681894260116176036,48.954684378957035615672316370484,-40.302743614001892147587511825922,3.3727164334287309540273495524669,1.9702636309667303
2013-11-26T02:05-07:00[America/Denver],832.5,832.49333333333333333333333333333,1.0006129881368766451519849998197,832.43875,833.0965,832.45310541295057436047764403490,832.76473677617545944719521528475,0.013899242585162569623747677542833,2.1973974957034127178983550208691,49.908810158477606453215980025952,-36.800785083415112855740922473013,3.2540806117572944063259820748436,1.971418737035512
2013-11-26T02:10-07:00[America/Denver],836.99,835.33666666666666666666666666667,1.0053933933933933933933933933934,832.6875,833.614,833.46130421007266884621828787049,833.16714279749208232278163535048,0.053909100798582564722187240340906,3.0065472088215024121295658166782,57.449561573864578875876522521854,0,3.3393765811694296860096829711014,2.165731365368008
2013-11-26T02:15-07:00[America/Denver],837.49,836.66,1.0005973787022545072223085102570,833.55125,833.959,834.35656994116763123530987301200,833.57884348344521730466501653489,0.089398124234072032131222595579746,3.1455138863230494488576882812981,58.204123794769212645833193115672,0,3.2969077521109582017091988225463,2.387056936130039
2013-11-26T02:20-07:00[America/Denver],837.9,837.79666666666666666666666666667,1.0004895580842756331418882613524,834.05375,834.155,835.14399884313037977094256659084,833.99038219930757752638279554041,0.12007687554548846024856479167454,3.1960096065028634768150748198781,58.848552197092596399305190809995,-1.0204081632653061224489795918367,3.1575623645054102916237388814190,2.5943219003140263
2013-11-26T02:25-07:00[America/Denver],837.5,837.72666666666666666666666666667,0.99952261606396944742809404463540,834.61625,834.331,835.66755465576807310282197052911,834.32463151365923678117324234048,0.13889744792641757222106718900665,2.7607361963190184049079754601227,57.910431201836890085585870649103,-6.9069069069069069069069069069069,3.0346842462801397770425519373481,2.732035292000214
2013-11-26T02:30-07:00[America/Denver],837.4,837.29666666666666666666666666667,0.99988059701492537313432835820896,835.04625,834.478,836.05254251004183459702941387304,834.61752375045359515807042675196,0.15108886393479845745931640760367,2.7547702313025338977851401926499,57.662948635144300699094567294897,-7.9079079079079079079079079079079,2.9084500339661327881904243404807,2.8131100698881517
2013-11-26T02:35-07:00[America/Denver],836.0,835.25666666666666666666666666667,0.99832815858609983281585860998328,835.97125,834.556,836.04086639669920468774604434663,834.74918815517230036991986408878,0.14554010050984115623201016890161,2.5829805509540462605067795570280,54.172513902529803305560577936392,-21.921921921921921921921921921922,3.0045275322678261487809031234567,2.8031812285330395
2013-11-26T02:40-07:00[America/Denver],837.49,837.38666666666666666666666666667,1.0017822966507177033492822966507,836.65875,834.7085,836.36289608632160361382173219625,835.01021785467970031250187638410,0.15375690240762259281332531839737,2.7670748766780376469433332515277,57.145686577075272154602761424522,-7.0070070070070070070070070070070,2.9288011556544348413418579672839,2.9072751812636923
2013-11-26T02:45-07:00[America/Denver],837.41,835.82333333333333333333333333333,0.99990447647136085206987546119954,837.2725,834.879,836.59558584491680278748126029312,835.23876853518639550140822317112,0.15766965579588177822052797164659,2.7509539994355758966367685493074,56.932116781561277503267375209855,-7.8078078078078078078078078078078,3.0293610978717130992747650689197,2.7500193876867596
2013-11-26T02:50-07:00[America/Denver],837.49,837.46333333333333333333333333333,1.0000955326542553826679882017172,837.335,835.0925,836.79434454604640214816511011502,835.45317153183531019733556624919,0.15969476709148472312336802419718,3.0059651927925711825840969190087,57.104760252904364001385667864985,-7.0070070070070070070070070070070,2.8828930429781274443110268154737,2.787768839419943
2013-11-26T02:55-07:00[America/Denver],837.15,836.12666666666666666666666666667,0.99959402500328362129697071009803,837.2925,835.2285,836.87337909136942388511385333494,835.61477424308909016480547234031,0.15621262421090967867419082792300,3.4335771473757042601561727784916,56.075923009188249418678442403417,-10.410410410410410410410410410410,2.9262483908292210720954754747000,2.7360601236083975
2013-11-26T03:00-07:00[America/Denver],833.22,834.31,0.99530550080630711342053395448844,836.7075,835.0895,836.06151707106510754738586573538,835.38670050565203397801979027576,0.11420708934248687301364875514290,2.4014354537410284141185724117589,45.803529914681950834612012073366,-49.749749749749749749749749749750,3.0094359712877600184907017009650,2.7761154220843727
2013-11-26T03:05-07:00[America/Denver],834.74,833.57333333333333333333333333333,1.0018242480977412928158229519215,836.3625,835.0145,835.76784661082841701066716381785,835.32510998130422122344357624763,0.094498702793113548358933635527456,2.4346545588415756534544115842435,49.645625176898673184082269933359,-34.534534534534534534534534534535,3.0589641727233720175661666159168,2.005383697826978
2013-11-26T03:10-07:00[America/Denver],834.73,833.49,0.99998802022186549105110573352182,836.02875,835.001,835.53721403064432436469327432118,835.26843284022762873079031645365,0.077884933537949117262935290979803,2.5492026831126071893658320843264,49.620702130368842304678290612169,-34.634634634634634634634634634635,3.0930159640872034166878582851210,1.707155558829018
2013-11-26T03:15-07:00[America/Denver],834.0,834.4,0.99912546571945419476956620703701,835.77875,835.172,835.19561091272336342892174737524,835.14762971258690219526902835515,0.057009492463369258366983368769477,3.2178217821782178217821782178218,47.736705460985587791707680418971,-41.941941941941941941941941941942,3.0183651658828432458534653708650,1.5007455630112518
2013-11-26T03:20-07:00[America/Denver],835.5,835.00333333333333333333333333333,1.0017985611510791366906474820144,835.53,835.253,835.26325293211817154906382379682,835.18118878757862579286707570893,0.054328970235350952441379990579695,3.2386412781573972247278478666485,51.787411753014035182878347131209,-28.050052137643378519290928050052,2.9424469075887010835607921023218,1.507492850357026
2013-11-26T03:25-07:00[America/Denver],836.8,835.87,1.0015559545182525433871932974267,835.45375,835.443,835.60475228053635561512192811126,835.33536128399970903758459677895,0.064022452217832293785499830527165,3.0541871921182266009852216748768,55.039776252948497330795054099323,-14.494264859228362877997914494265,2.9348245622092660293827524972057,1.4783590254614287
2013-11-26T03:30-07:00[America/Denver],836.97,836.48333333333333333333333333333,1.0002031548757170172084130019120,835.38875,835.5935,835.90814066263938767031155032068,835.49104116171402244934375033714,0.072506252145139182092871001363165,2.7587476979742173112338858195212,55.462884126684242605348932266541,-12.721584984358706986444212721585,2.8620833340988027279136148723454,1.4219998851861373
2013-11-26T03:35-07:00[America/Denver],835.55,836.02,0.99830340394518322042606067123075,835.18875,835.941,835.82855384871952375153433164140,835.49665628916982983464325018557,0.064770393382064444978843870259288,2.3958333333333333333333333333333,51.134178680718188277495910279738,-28.417653390742734122712594187298,2.7934791673938625915179341287281,1.3799232823987435
2013-11-26T03:40-07:00[America/Denver],837.0,836.57,1.0017353838788821734187062413979,835.66125,836.1915,836.08887521567074066960567680374,835.63983188067746507631682488975,0.071810883809403599350530605070489,2.6213187513793188004217650376401,54.996645920573022338114350518934,-16.527777777777777777777777777778,2.7373052090241694619420374222917,1.3552259017956967
2013-11-26T03:45-07:00[America/Denver],835.52,836.07666666666666666666666666667,0.99823178016726403823178016726404,835.75875,836.3425,835.96245850107724275566830897337,835.62841932061294459382814726764,0.062382345430515568137618178977355,2.1942806820127693925976662834218,50.600307101419193602667843438106,-37.083333333333333333333333333333,2.6849399485729609888449355511771,1.3609422381240888
2013-11-26T03:50-07:00[America/Denver],835.53,836.01333333333333333333333333333,1.0000119685944082726924549980850,835.85875,836.2695,835.86635661194896659735220700323,835.61904605198314034759362298045,0.054379938638206736418260597824539,2.1168159763385927818041823003874,50.629024799489878604613001719602,-36.944444444444444444444444444444,2.6251929511443129394026887736182,1.2965969981109027
2013-11-26T03:55-07:00[America/Denver],835.53,835.30,1,836.05,836.1715,835.79161069818252958319297460138,835.61056547560379364854365073646,0.047490604942672574138485440308633,2.0183150183150183150183150183150,50.629024799489878604613001719602,-36.944444444444444444444444444444,2.5284333035870972924325543349373,1.2210870449843334
2013-11-26T04:00-07:00[America/Denver],835.0,835.66666666666666666666666666667,0.99936567208837504338563546491449,835.9875,836.0265,835.61569720969752302674144020513,835.55241638268914663933930927835,0.036492577841122503697756479862353,1.8106443943181125403889532402609,48.882308705393198268239715185482,-44.305555555555555555555555555556,2.5020116384077424278109266181904,1.1241786117074137
2013-11-26T04:05-07:00[America/Denver],836.9,836.24333333333333333333333333333,1.0022754491017964071856287425150,836.00,835.9965,835.90109782976474010336994704171,835.68075767957589456754084101647,0.045596459511622498029485169038211,2.0609756097560975609756097560976,54.890615198260231682585516966544,-9.2165898617511520737327188940092,2.4844110564873553064203802872809,1.0998211821260133
2013-11-26T04:10-07:00[America/Denver],835.0,835.27666666666666666666666666667,0.99772971681204444975504839287848,835.75375,835.8765,835.70085386759479787820102169388,835.61592361485438080471451356385,0.034073378806683432531414523967039,2.1169391823307121280680942655530,48.723223343051610282266444621714,-38.402457757296466973886328725038,2.5086905036629875410993612729169,0.9166055947497433
2013-11-26T04:15-07:00[America/Denver],835.0,835.27333333333333333333333333333,1,835.685,835.8265,835.54510856368484280973088059735,835.55726422296348739972775105897,0.024656483559918316932174464834823,2.0782396088019559902200488997555,48.723223343051610282266444621714,-38.402457757296466973886328725038,2.5312559784798381640443932092711,0.9009578236521397
2013-11-26T04:20-07:00[America/Denver],833.88,834.58666666666666666666666666667,0.99865868263473053892215568862275,835.295,835.646,835.17508443842154444457087521316,835.39752477315744099428391371544,0.0063026244225040726213955550768560,2.0660954712362301101591187270502,45.247599433255380691591469266137,-55.606758832565284178187403993856,2.5106931795558462558421735488075,0.9852680149200469
2013-11-26T04:25-07:00[America/Denver],833.88,834.75,1,835.09,835.4695,834.88728789655009015233477935294,835.25299860428530376901778914429,-0.0081526377171020069973522188765065,1.8168498168498168498168498168498,45.247599433255380691591469266137,-55.606758832565284178187403993856,2.5156585205780539430500648713671,0.9994335130156361
2013-11-26T04:30-07:00[America/Denver],834.0,834.79333333333333333333333333333,1.0001439055979277593898402647863,834.89875,835.295,834.69011280842784791597789275340,835.13366540387717961068322649857,-0.018241449502654507614610753566713,2.0895303147148470493187910836914,45.728660154421672455203571930216,-53.692307692307692307692307692308,2.5208755945491512458975616277987,1.079039633476104
2013-11-26T04:35-07:00[America/Denver],833.22,834.25666666666666666666666666667,0.99906474820143884892086330935252,834.61,835.0985,834.36342107322165952287420121771,834.95141155588887680610973438724,-0.033393679616853013474037363821108,1.2417982989064398541919805589307,43.079171206480297544762752360796,-64.090177133655394524959742351047,2.5673318148216936836026835464088,1.1547567992032446
2013-11-26T04:40-07:00[America/Denver],832.56,833.87333333333333333333333333333,0.99920789227334917548786634982358,834.305,835.0655,833.96266083472795744675595812981,834.72365807437565046298213894565,-0.051198687880224239083137617542432,1.1616038882138517618469015795869,40.918789792713825407488940380590,-74.718196457326892109500805152979,2.6359652240806089994225493690884,1.2314171776072163
2013-11-26T04:45-07:00[America/Denver],832.0,832.00666666666666666666666666667,0.99932737580474680503507254732392,833.6925,834.9285,833.52651398256618916886931931714,834.46426206729225520284202441006,-0.069928090838359871112066621196991,1.1427182105519085825431558473134,39.125889682862229387642820994489,-83.870967741935483870967741935484,2.6031669628765785494514219006340,1.4218082766358495
2013-11-26T04:50-07:00[America/Denver],834.99,834.23666666666666666666666666667,1.00359375,833.69125,834.9415,833.85173309755148043215422574814,834.51433234659775470307728643956,-0.055213696013408423769567138897799,1.7027807213066832316293346000658,51.376266786091531824664154780080,-35.760517799352750809061488673139,2.6870086147327496219788508056023,1.2700701009095874
2013-11-26T04:55-07:00[America/Denver],836.5,834.93333333333333333333333333333,1.0018084048910765398388004646762,833.87875,835.0665,834.44023685365115138838068886081,834.70344355168368281051928291777,-0.028620668205236276319070245094810,0.78434679935902842202918107447078,56.173034370874651339112479801451,-11.326860841423948220064724919094,2.7876581839961121408799082653222,1.348880299071971
2013-11-26T05:00-07:00[America/Denver],836.12,836.37333333333333333333333333333,0.99954572624028690974297668858338,834.15875,835.0975,834.81351755283978437585691030621,834.83835368961857015043103710590,-0.011096874097909597444210696248582,1.5312503794732304404318101783828,54.710315289932717884757047702399,-17.475728155339805825242718446602,2.6882752747963065338359128520561,1.3868743303426108
2013-11-26T05:05-07:00[America/Denver],831.91,833.27666666666666666666666666667,0.99496483758312203989857915131799,833.9125,834.853,834.16829142998649902352243141238,834.55946286203584920742903963082,-0.037481145370253418160991235281742,0.95137548994624243086145594427658,41.741865171325854801906066768716,-85.598705501618122977346278317152,2.7698615110564912071441172094533,1.5225951262129231
2013-11-26T05:10-07:00[America/Denver],835.5,834.47,1.0043153706530754528735079515813,834.10,834.7795,834.46422666776727698870170065377,834.64903782755624451339335426341,-0.023409001252587100740086718243115,1.0840370701962397464127567933796,52.156397410854432448878480848475,-27.508090614886731391585760517799,2.8358684355036666467869113489806,1.5430489298787644
2013-11-26T05:15-07:00[America/Denver],832.3,833.63333333333333333333333333333,0.99616995810891681627767803710353,833.985,834.617,833.98328740826343770597302645887,834.42531993921755457875286484235,-0.042710879145609068315866781047155,1.7158360423337325544447974971281,44.517147255861007038760883286591,-79.288025889967637540453074433657,2.9140750137284833144475657815316,1.4611778866128964
2013-11-26T05:20-07:00[America/Denver],835.99,834.76,1.0044334975369458128078817733990,834.41375,834.5665,834.42922353976045150449651854053,834.57433708786350174906232484151,-0.022066987274755450012675627808091,2.1580535969596617501496951107744,53.055746896661563936140749192871,-19.579288025889967637540453074434,2.9528712630420591487251874924550,1.5273468058388449
2013-11-26T05:25-07:00[America/Denver],833.0,834.15666666666666666666666666667,0.99642340219380614600653117860261,834.53875,834.4405,834.11161830870257342414670419287,834.42440022235269207142007032979,-0.034228690516728208872125280440077,1.7094017094017094017094017094017,46.774236530224676719858123065474,-66.889632107023411371237458193980,2.9787276998899561912889281178323,1.5330150697503377
2013-11-26T05:30-07:00[America/Denver],836.0,835.11,1.0036014405762304921968787515006,834.665,834.464,834.53125868454644595459451012118,834.57445734403338805186330352695,-0.014685002934828152696696081854300,1.5993388751154537941762675611297,52.811037121176608705090021885557,-16.722408026755852842809364548495,2.9962913148954583817244817119407,1.6171379669284969
2013-11-26T05:35-07:00[America/Denver],824.9,820.63333333333333333333333333333,0.98672248803827751196172248803828,833.215,833.9325,832.39097897686945817871258975084,833.65308045412544641095526264275,-0.10539305196326959417795750505548,0.32472665799107305741702443355266,36.372986864368579551241338569114,-33.611111111111111111111111111111,4.5964767491506854626382576263437,2.8806583183256524
2013-11-26T05:40-07:00[America/Denver],828.42,824.31666666666666666666666666667,1.0042671839010789186568068856831,832.2525,833.6035,831.50853920423180089390932484775,833.15469183944683250941779368636,-0.14164560512100163327694064910942,0.29297820823244552058111380145278,42.486613545249251625798348543447,-23.812170047235343150875243123090,4.9821529116931511895063447450265,3.156615421359933
